Year,Quarter,State,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed
2007,4,PA,1507427.62,21984.0,623654.88,577621.4899999999,46033.38999999999
2007,4,RI,198905.0,2401.0,35633.70999999999,34417.81999999999,1215.89
2007,4,SC,1067110.0,17794.0,940561.8800000001,935234.9700000002,5326.91
2007,4,SD,127849.0,2023.0,168998.45,168642.21000000002,356.24
2007,4,TN,2104196.5,34550.0,1732962.6399999997,1726333.8900000004,6628.750000000001
2007,4,TX,519116.0,4895.0,1805963.4600000002,1795516.97,10446.489999999998
2007,4,UT,745598.0,12716.0,1283178.3499999999,1282018.41,1159.94
2007,4,VA,574837.0,8829.0,638024.23,620759.59,17264.64
2007,4,VT,185226.0,2659.0,199631.11000000002,199329.31,301.79999999999995
2007,4,WA,2745530.5,36542.0,1874716.19,1865268.77,9447.42
2007,4,WI,1573801.0,19862.0,1830133.0500000003,1787166.6600000001,42966.38999999999
2007,4,WV,1303036.04,16694.0,1069496.4100000001,1061741.3900000001,7755.02
2007,4,WY,15238.0,385.0,2891.04,2891.04,0.0
2007,4,XX,52226810.411000006,740954.0,62925719.68,62120788.09,804931.5900000001
2008,1,AK,246602.0,4573.0,359181.54,358582.02,599.52
2008,1,AL,379294.0,8725.0,686450.67,637255.9399999998,49194.729999999996
2008,1,AR,491302.884,7600.0,327400.95000000007,314201.82,13199.13
2008,1,CA,3378752.0,38158.0,10520899.19,10378457.230000002,142441.96
2008,1,CO,1291173.0,20496.0,1183772.57,1181042.69,2729.88
2008,1,CT,1120061.0,19790.0,1379740.6400000001,1376748.76,2991.88
2008,1,DC,164837.0,3030.0,120035.51999999997,117305.21999999999,2730.3
2008,1,DE,1400148.0,19771.0,1214237.1600000001,1176264.9600000002,37972.2
2008,1,FL,3293113.0,44163.0,2126349.05,2112978.4099999997,13370.64
2008,1,GA,1064432.0,17314.0,599599.96,594698.82,4901.14
2008,1,HI,290805.0,2882.0,418276.73,418157.01,119.72
2008,1,IA,509422.0,7621.0,495761.73000000004,481394.53,14367.199999999999
2008,1,ID,194042.0,2806.0,227488.99999999997,226069.61000000002,1419.3899999999999
2008,1,IL,604851.0,8029.0,519584.28,516813.33,2770.95
2008,1,IN,968672.0,11398.0,1480387.85,1433924.7599999998,46463.09
2008,1,KS,439965.0,5736.0,646891.9400000001,629492.0200000001,17399.92
2008,1,KY,1033410.0,17643.0,1082438.0899999999,1078430.3699999999,4007.7200000000003
2008,1,LA,847666.0,15652.0,1679823.8399999999,1662067.0299999996,17756.809999999998
2008,1,MA,2914102.0,45837.0,1828425.4299999997,1785424.4899999995,43000.939999999995
2008,1,MD,323229.0,6327.0,225885.97,222934.86,2951.1099999999997
2008,1,ME,901632.0,12021.0,293349.63999999996,288998.16,4351.48
2008,1,MI,249244.0,3114.0,317534.57999999996,300808.02,16726.559999999998
2008,1,MN,549416.0,8014.0,370812.04000000004,363994.9600000001,6817.079999999999
2008,1,MO,2331948.2,28740.0,3445584.36,3404606.15,40978.21
2008,1,MS,185294.0,5375.0,155585.05,150208.22999999998,5376.82
2008,1,MT,307311.0,4178.0,385961.44999999995,376306.46,9654.99
2008,1,NC,4995294.79,72072.0,4139644.79,3992368.66,147276.13
2008,1,ND,85976.0,1580.0,69724.76,68355.09,1369.67
2008,1,NE,298978.0,4938.0,361634.67000000004,359926.24,1708.4299999999998
2008,1,NH,451148.0,8208.0,543390.7999999999,539073.46,4317.34
2008,1,NJ,1521356.0,23633.0,2539814.85,2510934.16,28880.689999999995
2008,1,NM,24171.0,484.0,8064.49,8018.3099999999995,46.18
2008,1,NV,595677.0,6171.0,874747.4000000001,871469.1500000001,3278.25
2008,1,NY,5387149.199,60882.0,8710138.5,8688959.42,21179.08
2008,1,OH,1649265.5,28789.0,1727800.5400000003,1726236.5900000003,1563.95
2008,1,OK,870374.0,14047.0,1633789.85,1628632.5300000003,5157.32
2008,1,OR,602510.0,7154.0,574359.15,559478.1900000001,14880.96
2008,1,PA,1518289.0,21835.0,632151.3,586449.29,45702.009999999995
2008,1,RI,293379.0,4245.0,50509.869999999995,50212.740000000005,297.13
2008,1,SC,1042669.0,17291.0,877227.4500000001,872668.2600000001,4559.1900000000005
2008,1,SD,122692.0,1881.0,159774.4,157280.58000000002,2493.8199999999997
2008,1,TN,2452913.0,38719.0,2475645.94,2465654.1999999997,9991.740000000002
2008,1,TX,483701.0,4627.0,1673193.69,1664424.96,8768.73
2008,1,UT,733181.0,12811.0,1210610.0999999996,1210252.4999999998,357.6
2008,1,VA,549471.0,8484.0,589654.38,577219.61,12434.77
2008,1,VT,287226.0,3926.0,231696.97000000003,228514.87,3182.1
2008,1,WA,2697865.0,35853.0,1864374.1099999999,1842868.8599999999,21505.25
2008,1,WI,2488347.0,33396.0,2557429.16,2486173.4000000004,71255.76
2008,1,WV,1316061.96,16149.0,1147925.32,1140010.89,7914.429999999999
2008,1,XX,56354274.658,800667.0,67347784.10000001,66406399.74000001,941384.3599999999
2008,2,AK,250307.0,4360.0,382265.60000000003,381333.0800000001,932.52
2008,2,AL,354388.0,8315.0,689691.4299999999,673029.35,16662.079999999998
2008,2,AR,514815.0,7821.0,365756.74,351153.97000000003,14602.77
2008,2,CA,4053092.0,45673.0,13097686.209999999,12936828.610000001,160857.6
2008,2,CO,1364770.8,19263.0,1269438.01,1265230.0899999999,4207.92
2008,2,CT,1520174.0,28362.0,1891725.52,1887185.8399999999,4539.68
2008,2,DC,118420.0,2397.0,54505.159999999996,54505.159999999996,0.0
2008,2,DE,1472057.0,20837.0,1122978.63,1084372.13,38606.5
2008,2,FL,3420474.0,45203.0,2152820.07,2140688.63,12131.44
2008,2,GA,1061888.0,16431.0,602153.1900000001,598370.0700000001,3783.12
2008,2,HI,292022.0,2922.0,434956.23000000004,434853.6600000001,102.57
2008,2,IA,467301.0,6873.0,459900.49999999994,448949.56999999995,10950.93
2008,2,ID,210832.0,3076.0,295243.72,293964.88,1278.8400000000001
2008,2,IL,1353698.0,18060.0,1092119.1400000001,1084938.05,7181.089999999999
2008,2,IN,979882.0,11723.0,1482224.5,1454762.7000000002,27461.8
2008,2,KS,463214.0,6060.0,737282.83,720045.7799999999,17237.05
2008,2,KY,864789.5,14901.0,919696.2,911437.72,8258.48
2008,2,LA,947723.0,17399.0,1831557.9199999997,1809992.8699999999,21565.05
2008,2,MA,3014871.0,47567.0,1813355.22,1789235.07,24120.15
2008,2,MD,362341.0,6939.0,257545.40999999997,255356.3,2189.1099999999997
2008,2,ME,1552906.0,18110.0,641116.8700000001,601109.3800000001,40007.49
2008,2,MI,276511.0,3270.0,348648.99,329605.95000000007,19043.04
2008,2,MN,686766.0,10400.0,437193.68,430989.35000000003,6204.329999999999
2008,2,MO,2378637.0,29616.0,3566532.99,3520828.4100000006,45704.58
2008,2,MS,184123.0,5313.0,171109.02999999997,170827.02999999997,282.0
2008,2,MT,304453.0,4199.0,405955.79,393873.48,12082.310000000001
2008,2,NC,4804264.275,68804.0,3911601.3699999996,3818926.3,92675.07
2008,2,ND,86022.0,1630.0,73772.28,72662.65000000001,1109.63
2008,2,NE,306493.0,5076.0,379669.39,377585.58,2083.81
2008,2,NH,577238.0,10464.0,667081.34,662051.61,5029.73
2008,2,NJ,1592778.0,24606.0,2744680.29,2707011.1100000003,37669.18
2008,2,NM,33542.0,571.0,13453.049999999997,13351.509999999998,101.53999999999999
2008,2,NV,570246.0,5828.0,760625.4299999999,759065.7599999999,1559.6699999999998
2008,2,NY,5867442.959,67673.0,9348906.379999999,9321959.879999999,26946.5
2008,2,OH,1625486.0,27935.0,1723201.3899999997,1721970.5299999998,1230.8600000000001
2008,2,OK,923042.5,14619.0,1857213.4299999997,1845427.15,11786.28
2008,2,OR,583542.91,7174.0,537950.09,522442.0,15508.09
2008,2,PA,1664284.5,23692.0,705352.8500000001,639444.11,65908.74
2008,2,RI,284927.0,4109.0,51241.51,50077.68,1163.83
2008,2,SC,1026898.0,16671.0,798787.1900000001,791738.05,7049.139999999999
2008,2,SD,133329.0,2068.0,181300.08000000002,180176.09000000003,1123.99
2008,2,TN,2652652.0,42037.0,2880955.71,2862039.84,18915.870000000003
2008,2,TX,499744.0,4722.0,1779746.34,1770940.0000000002,8806.34
2008,2,UT,713513.5,12351.0,1222850.0,1221619.78,1230.2200000000003
2008,2,VA,590631.0,8997.0,637446.71,625225.1000000001,12221.61
2008,2,VT,71690.0,1165.0,86819.19,86450.91,368.28000000000003
2008,2,WA,2776141.0,37620.0,2035040.6300000001,2010944.79,24095.840000000004
2008,2,WI,3032017.0,41167.0,3009840.86,2928057.5599999996,81783.29999999999
2008,2,WV,1370027.37,16484.0,1242339.08,1233976.18,8362.9
2008,2,WY,57964.0,1170.0,17344.42,17344.42,0.0
2008,2,XX,60744876.919,856451.0,73786334.11,72835995.63,950338.48
2008,3,AK,264575.5,4688.0,528863.72,527003.4700000001,1860.25
2008,3,AL,339402.0,7983.0,653281.4299999999,633988.67,19292.760000000002
2008,3,AR,554044.0,8253.0,412267.20999999996,395359.7,16907.510000000002
2008,3,CA,3878466.0,43794.0,11998131.87,11824167.799999999,173964.07
2008,3,CO,1507092.0,23132.0,1529597.3800000001,1522821.25,6776.13
2008,3,CT,1574075.0,29967.0,2014264.73,2006778.87,7485.860000000001
2008,3,DC,168567.0,2711.0,172635.78,171994.84999999998,640.9300000000001
2008,3,DE,1495675.0,21251.0,1179797.4500000002,1141388.67,38408.78
2008,3,FL,3499575.0,45749.0,2193042.15,2188206.7899999996,4835.360000000001
2008,3,GA,1099156.0,17287.0,665288.0199999999,660816.91,4471.110000000001
2008,3,HI,330620.0,3365.0,485802.61000000004,485672.35000000003,130.26
2008,3,IA,397967.0,6005.0,310741.88999999996,299483.49,11258.400000000001
2008,3,ID,210643.0,3100.0,320355.11,318737.56,1617.55
2008,3,IL,475548.0,6296.0,411067.43,407306.27,3761.16
2008,3,IN,1072181.0,12803.0,1643439.1900000002,1629471.1400000001,13968.05
2008,3,KS,480873.0,6101.0,802838.32,785236.0099999999,17602.309999999998
2008,3,KY,1230903.5,21145.0,1288477.4300000002,1278988.25,9489.18
2008,3,LA,898077.0,16532.0,1741866.44,1716161.47,25704.97
2008,3,MA,3123085.0,49635.0,1918309.9300000002,1902698.78,15611.150000000001
2008,3,MD,376425.002,7494.0,306321.84,304627.17,1694.67
2008,3,ME,1565263.0,17981.0,691937.2799999999,644442.2899999999,47494.990000000005
2008,3,MI,284401.0,3310.0,382883.8599999999,348052.41,34831.45
2008,3,MN,702667.0,10427.0,443893.19999999995,441429.38,2463.8199999999997
2008,3,MO,2406739.0,31879.0,2860757.55,2803399.77,57357.78
2008,3,MS,201321.0,5861.0,187810.16,187348.16,462.0
2008,3,MT,297869.0,4148.0,398197.57999999996,388611.44,9586.14
2008,3,NC,5173534.22,75455.0,4116038.0000000005,3983317.61,132720.39
2008,3,ND,84686.0,1608.0,95601.6,93480.73000000001,2120.8700000000003
2008,3,NE,313394.0,5369.0,416167.79000000004,412456.3400000001,3711.45
2008,3,NH,482647.0,8811.0,534921.3899999999,530111.21,4810.179999999999
2008,3,NJ,2072445.0,32453.0,3421493.84,3392120.13,29373.71
2008,3,NM,27228.0,511.0,15287.130000000001,14873.26,413.87
2008,3,NV,680741.0,7295.0,914097.45,912286.52,1810.9299999999998
2008,3,NY,6392924.299000001,74470.0,10116361.540000001,10104182.55,12178.99
2008,3,OH,1837271.0,32520.0,1909735.5599999996,1908813.0099999998,922.55
2008,3,OK,959191.0,15026.0,1986929.97,1978975.84,7954.129999999999
2008,3,OR,615943.0,7495.0,584106.0299999999,559263.22,24842.809999999998
2008,3,PA,1692175.5,24187.0,715759.36,633261.3800000001,82497.98
2008,3,RI,168587.0,2566.0,23888.210000000003,21464.809999999998,2423.3999999999996
2008,3,SC,1014635.0,16292.0,805857.0599999998,800695.35,5161.71
2008,3,SD,134224.0,2004.0,193918.81999999998,192528.28,1390.54
2008,3,TN,2635906.0,43079.0,2862426.18,2840086.57,22339.61
2008,3,TX,512394.0,4932.0,1845927.1700000002,1839028.0799999998,6899.09
2008,3,UT,763189.0,13037.0,1311765.45,1310564.49,1200.96
2008,3,VA,607011.0,9528.0,647456.15,633291.5800000001,14164.57
2008,3,VT,89353.0,1258.0,116401.95000000001,116254.62,147.32999999999998
2008,3,WA,2895875.5,38459.0,2161450.3700000006,2144884.1799999997,16566.190000000002
2008,3,WI,3155159.0,42450.0,3225968.88,3122652.82,103316.06
2008,3,WV,1353056.027,16687.0,1272155.6,1260564.6,11591.0
2008,3,WY,98618.0,1769.0,56634.600000000006,54822.91,1811.6899999999998
2008,3,XX,62651116.548,893301.0,75517492.4,74477945.00999999,1039547.3900000001
2008,4,AK,228893.0,4002.0,524074.27,523559.95999999996,514.3100000000001
2008,4,AL,383678.0,9097.0,756166.5,723167.15,32999.35
2008,4,AR,505056.0,7987.0,380696.94999999995,362878.17000000004,17818.78
2008,4,CA,3714297.23,40849.0,10538558.159999996,10415148.349999998,123409.81000000001
2008,4,CO,1528762.5,22570.0,1519145.7,1513917.5899999999,5228.11
2008,4,CT,1638672.0,30916.0,2466023.2,2455045.2700000005,10977.93
2008,4,DC,151060.0,2344.0,161761.84,160996.51,765.3299999999999
2008,4,DE,1562739.0,21938.0,1185483.86,1143408.85,42075.01
2008,4,FL,4200848.0,53120.0,2410715.68,2405424.08,5291.599999999999
2008,4,GA,1244428.0,19193.0,858379.29,850392.5700000001,7986.72
2008,4,HI,309286.0,3148.0,467649.85,466773.95,875.9000000000001
2008,4,IA,489243.0,6752.0,390797.74,378475.88,12321.859999999999
2008,4,ID,219671.0,3299.0,318334.06,317274.17999999993,1059.8799999999999
2008,4,IL,553777.0,7477.0,446290.54000000004,443197.9099999999,3092.63
2008,4,IN,1022849.0,11973.0,1576006.0899999999,1573231.7200000002,2774.37
2008,4,KS,490780.4,6338.0,834163.4,817094.98,17068.42
2008,4,KY,1018892.0,16838.0,896793.2100000001,892606.14,4187.07
2008,4,LA,971352.0,17284.0,1880984.7099999997,1845146.68,35838.03
2008,4,MA,3286200.0,51357.0,2083435.46,2058006.1700000004,25429.29
2008,4,MD,438090.024,8814.0,374861.04000000004,371804.67000000004,3056.37
2008,4,ME,1740429.0,19942.0,777334.88,735854.2599999999,41480.62
2008,4,MI,288678.0,3342.0,404656.24999999994,376662.62999999995,27993.620000000006
2008,4,MN,595122.5,8858.0,370475.75,366766.18,3709.5699999999997
2008,4,MO,2606806.0,33276.0,3873357.1799999997,3821949.67,51407.51000000001
2008,4,MS,199055.0,5673.0,204724.94999999995,198251.79,6473.16
2008,4,MT,279608.0,3774.0,379078.36,370422.62,8655.74
2008,4,NC,5822197.152,84275.0,4849418.35,4732947.68,116470.67
2008,4,ND,81456.0,1463.0,89266.76000000001,87683.17000000001,1583.5900000000001
2008,4,NE,425056.0,5569.0,442091.68,436201.29,5890.39
2008,4,NH,573403.0,10309.0,572162.1300000001,566933.87,5228.259999999999
2008,4,NJ,1956943.2,30290.0,3689449.75,3649330.88,40118.87
2008,4,NM,23281.0,478.0,9229.949999999999,9205.47,24.48
2008,4,NV,646337.0,6888.0,896370.7300000001,894655.7900000002,1714.94
2008,4,NY,7832641.6,92749.0,12797821.839999998,12781763.7,16058.14
2008,4,OH,2788263.5,45368.0,3081854.81,3081368.4000000004,486.40999999999997
2008,4,OK,1075844.0,16432.0,2245732.76,2227026.82,18705.940000000002
2008,4,OR,656906.0,7775.0,647317.5600000002,616584.2400000001,30733.32
2008,4,PA,1947343.4,27233.0,812836.73,734738.9700000001,78097.76000000001
2008,4,RI,126117.0,2041.0,16487.48,13850.09,2637.3900000000003
2008,4,SC,954949.0,14678.0,920962.84,912283.0800000001,8679.76
2008,4,SD,149326.0,2169.0,217679.91999999998,214111.36,3568.56
2008,4,TN,2576658.0,42888.0,2159011.7800000003,2133570.1500000004,25441.63
2008,4,TX,535530.0,5128.0,1965860.7300000002,1955998.89,9861.84
2008,4,UT,746261.0,12257.0,1174740.58,1174421.21,319.37
2008,4,VA,649121.1000000001,10545.0,736454.04,719207.87,17246.17
2008,4,VT,102496.0,1183.0,62824.689999999995,62249.99,574.6999999999999
2008,4,WA,2977066.0,39039.0,2271720.14,2264722.8000000003,6997.339999999999
2008,4,WI,3294965.5,43901.0,3571334.1500000004,3434545.8000000003,136788.35
2008,4,WV,1236376.08,17153.0,1192038.48,1182958.74,9079.74
2008,4,XX,67331096.617,945431.0,81238325.39999999,80182228.81,1056096.5899999999
2009,1,AK,233192.0,4294.0,561929.01,558944.8500000001,2984.16
2009,1,AL,415736.0,9853.0,821111.4000000001,796873.4599999998,24237.94
2009,1,AR,480790.5,7633.0,378668.08999999997,363451.44999999995,15216.639999999998
2009,1,CA,3658169.9,39739.0,10569936.88,10479687.69,90249.19
2009,1,CO,1534314.0,22704.0,1631078.3499999999,1626660.4000000001,4417.95
2009,1,CT,1615871.0,30495.0,2516563.1100000003,2502728.1,13835.009999999998
2009,1,DC,106335.0,1726.0,37628.45,37628.45,0.0
2009,1,DE,1664029.0,23345.0,1328453.1800000002,1286102.84,42350.340000000004
2009,1,FL,3510838.0,44375.0,2065367.3800000004,2058602.2300000002,6765.15
2009,1,GA,1078928.0,15043.0,1084559.8,1068335.5399999998,16224.26
2009,1,HI,109517.0,1202.0,167373.06,165687.81,1685.25
2009,1,IA,488745.0,6785.0,409276.33999999997,397579.66000000003,11696.680000000002
2009,1,ID,245406.0,3611.0,351429.51,348598.52,2830.9900000000002
2009,1,IL,404568.0,4914.0,370191.35,368390.04000000004,1801.31
2009,1,IN,1015257.0,12152.0,1614276.39,1611045.83,3230.56
2009,1,KS,505593.4,6419.0,860373.8899999999,838989.8299999998,21384.059999999998
2009,1,KY,1227954.0,19727.0,1161991.6400000001,1159314.24,2677.4
2009,1,LA,967667.0,17278.0,1984145.4,1943596.83,40548.57000000001
2009,1,MA,3154618.0,49321.0,1958999.4000000001,1947082.22,11917.18
2009,1,MD,345496.016,7074.0,501311.38999999996,498959.73,2351.66
2009,1,ME,1410558.0,15928.0,664726.7600000001,640227.28,24499.479999999996
2009,1,MI,284840.0,3262.0,423816.47,378386.44999999995,45430.020000000004
2009,1,MN,760920.0,10695.0,480665.12,477169.18999999994,3495.93
2009,1,MO,2614828.301,32689.0,4641805.15,4575053.71,66751.44
2009,1,MS,209773.0,5924.0,218853.27,215348.83000000002,3504.4399999999996
2009,1,MT,304197.0,4069.0,411778.96,400329.48,11449.48
2009,1,NC,4996212.0600000005,72061.0,4479582.69,4316789.85,162792.83999999997
2009,1,ND,79870.0,1423.0,81700.55,80898.53,802.02
2009,1,NE,332787.0,5635.0,443892.13,439851.14999999997,4040.98
2009,1,NH,518680.28,9284.0,566508.8300000001,562051.75,4457.08
2009,1,NJ,1719724.064,26498.0,3356808.85,3302639.4000000004,54169.450000000004
2009,1,NM,23761.0,492.0,6532.58,6514.54,18.04
2009,1,NV,654035.0,7056.0,994415.3799999999,993112.2,1303.18
2009,1,NY,7833312.2979999995,93470.0,12974537.219999999,12952900.799999999,21636.420000000002
2009,1,OH,2618323.0,41520.0,3095572.13,3094063.84,1508.29
2009,1,OK,889246.0,13644.0,1782148.2,1769606.6,12541.6
2009,1,OR,634322.0,7976.0,644461.9699999999,622852.64,21609.33
2009,1,PA,1707087.0,23347.0,729744.66,646663.74,83080.92
2009,1,RI,121265.0,1924.0,16552.36,15639.26,913.1
2009,1,SC,864134.0,12734.0,941244.69,928653.83,12590.859999999999
2009,1,SD,128383.0,1896.0,210755.57,210111.75999999998,643.81
2009,1,TN,2591646.2,43858.0,2438908.04,2412027.9000000004,26880.14
2009,1,TX,548633.0,5153.0,2038035.7699999998,2021291.64,16744.13
2009,1,UT,788054.0,13598.0,1111903.53,1111211.11,692.4200000000001
2009,1,VA,618423.02,10081.0,688248.4,673691.0800000001,14557.32
2009,1,VT,539133.0,9206.0,525981.8200000001,521759.48,4222.34
2009,1,WA,2752845.5,37986.0,2229691.55,2203677.4200000004,26014.129999999997
2009,1,WI,3657667.0,49734.0,3847261.6400000006,3694511.2500000005,152750.39
2009,1,WV,1286989.99,17378.0,1197337.31,1180930.26,16407.050000000003
2009,1,WY,111144.0,1882.0,86372.41,85839.65,532.76
2009,1,XX,64846884.531,913796.0,82387202.97,81241340.97,1145862.0
2009,2,AK,229002.0,4128.0,502334.42000000004,498549.9,3784.5200000000004
2009,2,AL,406143.0,9613.0,779313.84,761632.66,17681.18
2009,2,AR,498399.644,7593.0,391149.36,375859.42,15289.939999999999
2009,2,CA,3939845.4,42954.0,11088692.68,11016824.01,71868.67
2009,2,CO,1670312.0,25576.0,1754278.82,1746221.95,8056.870000000001
2009,2,CT,1694182.0,32615.0,2689529.5700000003,2674507.8499999996,15021.720000000001
2009,2,DC,164446.0,2693.0,163047.55,162458.55,589.0
2009,2,DE,1745226.0,24556.0,1304332.23,1261563.1,42769.130000000005
2009,2,FL,3900522.85,50644.0,2257523.54,2250188.09,7335.45
2009,2,GA,1175117.0,15811.0,1016931.0200000001,1006652.0000000001,10279.02
2009,2,HI,2123.0,85.0,807.0699999999999,807.0699999999999,0.0
2009,2,IA,500626.0,7323.0,378159.20999999996,366589.17999999993,11570.029999999999
2009,2,ID,262575.0,3712.0,343435.99,339219.47000000003,4216.5199999999995
2009,2,IL,1876033.0,25159.0,1548389.06,1535616.07,12772.990000000002
2009,2,IN,1065805.0,12989.0,1713179.2200000002,1697635.94,15543.279999999999
2009,2,KS,516848.46,6618.0,885824.22,861942.27,23881.949999999997
2009,2,KY,1152688.3,18401.0,1111317.6,1108067.99,3249.61
2009,2,LA,989230.0,17832.0,2033347.2400000002,1996248.9200000004,37098.32
2009,2,MA,2801358.0,44835.0,1621019.42,1618925.71,2093.71
2009,2,MD,381767.0,7876.0,572606.52,570397.65,2208.87
2009,2,ME,1544577.0,18145.0,738583.53,704459.5700000001,34123.96
2009,2,MI,263407.0,3158.0,410195.87,385784.43999999994,24411.43
2009,2,MN,663888.0,9404.0,451047.55000000005,447982.30000000005,3065.25
2009,2,MO,2669924.83,34038.0,4430778.67,4378331.56,52447.11
2009,2,MS,182607.0,5068.0,194095.94999999998,188449.59000000003,5646.360000000001
2009,2,MT,322832.0,4351.0,421683.94999999995,409330.61999999994,12353.33
2009,2,NC,5586980.140000001,84186.0,4899873.170000001,4727237.57,172635.6
2009,2,ND,100497.0,1805.0,104008.25,101017.87,2990.38
2009,2,NE,321699.0,5871.0,464497.4,461278.98,3218.42
2009,2,NH,645637.47,12044.0,700645.63,695484.85,5160.78
2009,2,NJ,1934147.0,30885.0,3802811.88,3749960.5200000005,52851.36
2009,2,NM,21580.0,449.0,5630.68,5614.87,15.809999999999999
2009,2,NV,602589.0,6666.0,917762.61,915581.9999999999,2180.6099999999997
2009,2,NY,8712079.798,107477.0,13946087.19,13922157.219999999,23929.97
2009,2,OH,2946066.5,47166.0,3623860.0,3621963.14,1896.86
2009,2,OK,1027376.0,15612.0,1897290.8099999998,1891724.15,5566.66
2009,2,OR,635309.0,8346.0,674087.0899999999,651204.28,22882.809999999998
2009,2,PA,1894087.0,26667.0,835056.0,728660.95,106395.05
2009,2,RI,117067.0,1877.0,8227.869999999999,7316.29,911.58
2009,2,SC,869747.5,12763.0,978299.32,967479.3500000001,10819.97
2009,2,SD,132209.0,2070.0,228130.8,225963.38999999998,2167.41
2009,2,TN,2790472.0,47606.0,2967121.9100000006,2943002.89,24119.019999999997
2009,2,TX,533190.0,5176.0,2063721.11,2042306.69,21414.420000000002
2009,2,UT,826132.0,14323.0,1303987.9,1302662.5299999998,1325.3700000000001
2009,2,VA,619806.22,10472.0,661481.19,637885.79,23595.4
2009,2,VT,600582.0,9963.0,402064.4,397624.81000000006,4439.589999999999
2009,2,WA,2827110.5,40567.0,2081200.23,2055288.03,25912.199999999997
2009,2,WI,3771582.0,52564.0,4386644.26,4160253.42,226390.83999999997
2009,2,WV,1395560.26,18882.0,1119064.2400000002,1106754.45,12309.79
2009,2,WY,119476.0,2129.0,98096.20999999999,95237.61,2858.6
2009,2,XX,70436919.912,1006910.0,87631726.39,86408938.75999999,1222787.63
2009,3,AK,284729.0,5219.0,620563.35,616726.06,3837.29
2009,3,AL,384896.0,9171.0,741789.19,723790.0900000001,17999.100000000002
2009,3,AR,527461.0,8276.0,415314.41000000003,398148.48,17165.93
2009,3,CA,3940817.0,43242.0,11220857.43,11147098.759999998,73758.67
2009,3,CO,1791836.0,26936.0,1815246.38,1810098.28,5148.1
2009,3,CT,1675906.0,32425.0,2643948.75,2616971.4499999997,26977.3
2009,3,DC,134989.0,2638.0,37758.91,37758.91,0.0
